Date-Time,Region,Facility,Entrance,Entries,Exits
3/9/18 12:00 AM,UC Berkeley,EART Library,Earth North,81,87
3/9/18 12:00 AM,UC Berkeley,EART Library,Earth South,105,98
3/9/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,1371,1372
3/9/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,401,402
3/9/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,0,0
3/9/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,2168,70
3/9/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,19,2065
3/9/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2284,2801
3/9/18 12:00 AM,UC Berkeley,MORR Library,Morrison,289,281
3/9/18 12:00 AM,UC Berkeley,NEWS Library,News,75,77
3/9/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,52,49
3/9/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,72,73
3/9/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,67,77
3/9/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,156,150
3/10/18 12:00 AM,,,Sensor 24,0,0
3/10/18 12:00 AM,,,Sensor 25,0,0
3/10/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,1,1
3/10/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,140,161
3/10/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,140,98
3/10/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,0,0
3/10/18 12:00 AM,UC Berkeley,DOE Library,Doe North,931,650
3/10/18 12:00 AM,UC Berkeley,DOE Library,Doe South,511,507
3/10/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,747,654
3/10/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,359,257
3/10/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,0,0
3/10/18 12:00 AM,UC Berkeley,EART Library,Earth North,0,0
3/10/18 12:00 AM,UC Berkeley,EART Library,Earth South,0,0
3/10/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,370,364
3/10/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,211,155
3/10/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,0,0
3/10/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,1450,13
3/10/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,21,1370
3/10/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,1199,1306
3/10/18 12:00 AM,UC Berkeley,MORR Library,Morrison,10,4
3/10/18 12:00 AM,UC Berkeley,NEWS Library,News,0,0
3/10/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,6,6
3/10/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,1,1
3/10/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,16,12
3/10/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
3/11/18 12:00 AM,,,Sensor 24,0,0
3/11/18 12:00 AM,,,Sensor 25,0,0
3/11/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,9,10
3/11/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,296,334
3/11/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,214,208
3/11/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,0,0
3/11/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1078,912
3/11/18 12:00 AM,UC Berkeley,DOE Library,Doe South,578,710
3/11/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,956,1078
3/11/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,468,441
3/11/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,0,0
3/11/18 12:00 AM,UC Berkeley,EART Library,Earth North,0,0
3/11/18 12:00 AM,UC Berkeley,EART Library,Earth South,0,0
3/11/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,913,910
3/11/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,718,724
3/11/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,0,0
3/11/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,2306,23
3/11/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,11,1908
3/11/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2232,1981
3/11/18 12:00 AM,UC Berkeley,MORR Library,Morrison,17,12
3/11/18 12:00 AM,UC Berkeley,NEWS Library,News,0,0
3/11/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,15,15
3/11/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,20,20
3/11/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,23,23
3/11/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,26,25
3/12/18 12:00 AM,,,Sensor 24,0,0
3/12/18 12:00 AM,,,Sensor 25,0,0
3/12/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,642,693
3/12/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,827,974
3/12/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,609,481
3/12/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,0,0
3/12/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1985,1872
3/12/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1572,1719
3/12/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1405,1432
3/12/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,870,859
3/12/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,0,0
3/12/18 12:00 AM,UC Berkeley,EART Library,Earth North,112,156
3/12/18 12:00 AM,UC Berkeley,EART Library,Earth South,170,127
3/12/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,2264,2258
3/12/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,1048,1057
3/12/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,0,0
3/12/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3882,51
3/12/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,19,3451
3/12/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3271,3495
3/12/18 12:00 AM,UC Berkeley,MORR Library,Morrison,292,301
3/12/18 12:00 AM,UC Berkeley,NEWS Library,News,160,154
3/12/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,119,119
3/12/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,106,105
3/12/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,73,73
3/12/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,211,203
3/13/18 12:00 AM,,,Sensor 24,0,0
3/13/18 12:00 AM,,,Sensor 25,0,0
3/13/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,619,655
3/13/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,730,808
3/13/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,586,507
3/13/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,667,682
3/13/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1842,1699
3/13/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1636,1728
3/13/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1524,1470
3/13/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,836,827
3/13/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,679,690
3/13/18 12:00 AM,UC Berkeley,EART Library,Earth North,129,161
3/13/18 12:00 AM,UC Berkeley,EART Library,Earth South,177,143
3/13/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,2142,2153
3/13/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,1168,1177
3/13/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,557,567
3/13/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4195,76
3/13/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,15,3670
3/13/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3575,3925
3/13/18 12:00 AM,UC Berkeley,MORR Library,Morrison,293,277
3/13/18 12:00 AM,UC Berkeley,NEWS Library,News,116,113
3/13/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,128,130
3/13/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,103,99
3/13/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,65,65
3/13/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,279,277
3/14/18 12:00 AM,,,Sensor 24,0,0
3/14/18 12:00 AM,,,Sensor 25,0,0
3/14/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,580,614
3/14/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,823,941
3/14/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,676,557
3/14/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,778,800
3/14/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1850,1809
3/14/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1728,1755
3/14/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1659,1733
3/14/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,862,845
3/14/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,707,708
3/14/18 12:00 AM,UC Berkeley,EART Library,Earth North,148,178
3/14/18 12:00 AM,UC Berkeley,EART Library,Earth South,178,149
3/14/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,2353,2346
3/14/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,1197,1197
3/14/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,627,640
3/14/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4518,53
3/14/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,22,4021
3/14/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3600,3838
3/14/18 12:00 AM,UC Berkeley,MORR Library,Morrison,228,241
3/14/18 12:00 AM,UC Berkeley,NEWS Library,News,116,124
3/14/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,140,142
3/14/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,109,105
3/14/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,76,79
3/14/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,178,169
3/15/18 12:00 AM,,,Sensor 24,0,0
3/15/18 12:00 AM,,,Sensor 25,0,0
3/15/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,666,647
3/15/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,670,831
3/15/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,642,478
3/15/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,717,726
3/15/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1975,1839
3/15/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1765,1849
3/15/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1421,1240
3/15/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,859,841
3/15/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,673,650
3/15/18 12:00 AM,UC Berkeley,EART Library,Earth North,130,180
3/15/18 12:00 AM,UC Berkeley,EART Library,Earth South,192,138
3/15/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,1901,1882
3/15/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,1119,1138
3/15/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,570,586
3/15/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4078,56
3/15/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,21,3633
3/15/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3192,3682
3/15/18 12:00 AM,UC Berkeley,MORR Library,Morrison,648,623
3/15/18 12:00 AM,UC Berkeley,NEWS Library,News,104,104
